7;21;24;0,0004;0,0008;0,0005;0,0004;
8;24;27;0,0004;0,0008;0,0005;0,0004;
9;27;30;0,0004;0,0008;0,0004;0,0003;
10;30;33;0,0005;0,0009;0,0005;0,0004;
1;3;6;0,0003;0,0003;0,0004;0,0004;
2;6;9;0,0003;0,0005;0,0003;0,0003;
3;9;12;0,0003;0,0005;0,0003;0,0003;
4;12;15;0,0003;0,0006;0,0004;0,0003;
5;15;18;0,0003;0,0005;0,0003;0,0004;
6;18;21;0,0003;0,0006;0,0003;0,0004;
7;21;24;0,0004;0,0007;0,0004;0,0003;
8;24;27;0,0004;0,0007;0,0004;0,0003;
9;27;30;0,0003;0,0006;0,0005;0,0004;
10;30;33;0,0004;0,0008;0,0004;0,0003;
11;33;36;0,0004;0,0008;0,0004;0,0003;
1;3;6;0,0004;0,0003;0,0003;0,0003;
2;6;9;0,0003;0,0004;0,0003;0,0003;
3;9;12;0,0003;0,0004;0,0004;0,0004;
4;12;15;0,0004;0,0006;0,0003;0,0003;
5;15;18;0,0004;0,0005;0,0004;0,0004;
6;18;21;0,0004;0,0006;0,0005;0,0004;
7;21;24;0,0004;0,0007;0,0004;0,0004;
8;24;27;0,0004;0,0008;0,0005;0,0003;
9;27;30;0,0004;0,0007;0,0005;0,0003;
10;30;33;0,0003;0,0008;0,0004;0,0004;
11;33;36;0,0004;0,0007;0,0004;0,0004;
12;36;39;0,0005;0,0007;0,0004;0,0003;
1;3;6;0,0005;0,0004;0,0003;0,0004;
2;6;9;0,0004;0,0005;0,0003;0,0003;
3;9;12;0,0003;0,0005;0,0003;0,0004;
4;12;15;0,0003;0,0006;0,0004;0,0004;
5;15;18;0,0005;0,0008;0,0003;0,0004;
6;18;21;0,0003;0,0007;0,0004;0,0003;
7;21;24;0,0005;0,0008;0,0003;0,0004;
8;24;27;0,0004;0,0007;0,0004;0,0004;
9;27;30;0,0004;0,0006;0,0004;0,0003;
10;30;33;0,0003;0,0008;0,0004;0,0004;
11;33;36;0,0003;0,0009;0,0004;0,0003;
12;36;39;0,0004;0,0008;0,0005;0,0003;
13;39;42;0,0004;0,0008;0,0005;0,0003;
1;3;6;0,0004;0,0004;0,0003;0,0004;
2;6;9;0,0003;0,0005;0,0003;0,0003;
3;9;12;0,0004;0,0005;0,0004;0,0004;
4;12;15;0,0003;0,0008;0,0004;0,0004;
5;15;18;0,0003;0,0007;0,0003;0,0004;
6;18;21;0,0004;0,0007;0,0004;0,0004;
7;21;24;0,0004;0,0007;0,0004;0,0003;
8;24;27;0,0004;0,0131;0,0004;0,0003;
9;27;30;0,0004;0,0008;0,0004;0,0003;
10;30;33;0,0004;0,0008;0,0005;0,0003;
11;33;36;0,0004;0,0007;0,0005;0,0004;
12;36;39;0,0003;0,0008;0,0005;0,0003;
13;39;42;0,0004;0,0008;0,0005;0,0004;
14;42;45;0,0004;0,0008;0,0005;0,0003;
1;3;6;0,0004;0,0005;0,0004;0,0005;
2;6;9;0,0004;0,0005;0,0004;0,0003;
3;9;12;0,0005;0,0006;0,0004;0,0004;
4;12;15;0,0004;0,0007;0,0003;0,0003;
5;15;18;0,0003;0,0007;0,0003;0,0004;
6;18;21;0,0005;0,0009;0,0005;0,0004;
7;21;24;0,0004;0,0008;0,0005;0,0003;
8;24;27;0,0005;0,0009;0,0004;0,0003;
9;27;30;0,0005;0,0007;0,0004;0,0004;
10;30;33;0,0003;0,0009;0,0005;0,0004;
11;33;36;0,0005;0,0009;0,0005;0,0005;
12;36;39;0,0005;0,0008;0,0004;0,0004;
13;39;42;0,0004;0,0009;0,0005;0,0004;
14;42;45;0,0004;0,0008;0,0005;0,0004;
15;45;48;0,0004;0,0009;0,0005;0,0004;
1;3;6;0,0003;0,0004;0,0002;0,0003;
2;6;9;0,0003;0,0005;0,0003;0,0002;
3;9;12;0,0003;0,0005;0,0003;0,0002;
4;12;15;0,0003;0,0004;0,0003;0,0003;
5;15;18;0,0003;0,0004;0,0003;0,0004;
6;18;21;0,0002;0,0005;0,0004;0,0004;
7;21;24;0,0002;0,0005;0,0004;0,0004;
8;24;27;0,0003;0,0005;0,0005;0,0004;
9;27;30;0,0003;0,0004;0,0005;0,0005;
10;30;33;0,0003;0,0005;0,0005;0,0004;
11;33;36;0,0003;0,0006;0,0005;0,0004;
12;36;39;0,0003;0,0006;0,0004;0,0003;
13;39;42;0,0003;0,0005;0,0004;0,0031;
14;42;45;0,0003;0,0005;0,0006;0,0003;
15;45;48;0,0003;0,0006;0,0006;0,0004;
16;48;51;0,0003;0,0005;0,0004;0,0003;
1;3;6;0,0003;0,0004;0,0004;0,0004;
2;6;9;0,0004;0,0005;0,0003;0,0003;
3;9;12;0,0004;0,0007;0,0004;0,0003;
4;12;15;0,0004;0,0007;0,0004;0,0003;
5;15;18;0,001;0,0014;0,0003;0,0004;
6;18;21;0,0007;0,0009;0,0004;0,0004;
7;21;24;0,0004;0,0009;0,0004;0,0004;
8;24;27;0,0003;0,0015;0,0004;0,0003;
9;27;30;0,0003;0,0007;0,0004;0,0004;
10;30;33;0,0004;0,0011;0,0005;0,0003;
11;33;36;0,0005;0,0017;0,0004;0,0004;
12;36;39;0,0031;0,0013;0,0005;0,0003;
13;39;42;0,0004;0,0009;0,0004;0,0004;
14;42;45;0,0004;0,0011;0,0004;0,0003;
15;45;48;0,0005;0,001;0,0005;0,0004;
16;48;51;0,0004;0,0009;0,0006;0,0004;
17;51;54;0,0005;0,0008;0,0006;0,0003;
1;3;6;0,0004;0,0003;0,0002;0,0003;
2;6;9;0,0004;0,0005;0,0003;0,0003;
3;9;12;0,0003;0,0005;0,0003;0,0002;
4;12;15;0,0004;0,0006;0,0002;0,0003;
5;15;18;0,0003;0,0006;0,0002;0,0003;
6;18;21;0,0004;0,0007;0,0002;0,0003;
7;21;24;0,0004;0,0008;0,0003;0,0002;
8;24;27;0,0003;0,0008;0,0002;0,0003;
9;27;30;0,0004;0,0008;0,0003;0,0003;
10;30;33;0,0004;0,0008;0,0003;0,0003;
11;33;36;0,0005;0,0007;0,0003;0,0003;
12;36;39;0,0004;0,0009;0,0004;0,0002;
13;39;42;0,0004;0,0008;0,0003;0,0003;
14;42;45;0,0005;0,0009;0,0004;0,0002;
15;45;48;0,0003;0,0006;0,0004;0,0002;
16;48;51;0,0003;0,0006;0,0003;0,0003;
17;51;54;0,0003;0,0006;0,0004;0,0002;
18;54;57;0,0004;0,0006;0,0004;0,0003;
1;3;6;0,0002;0,0003;0,0003;0,0002;
2;6;9;0,0003;0,0003;0,0002;0,0002;
3;9;12;0,0003;0,0004;0,0002;0,0003;
4;12;15;0,0002;0,0004;0,0004;0,0004;
5;15;18;0,0003;0,0004;0,0004;0,0004;
6;18;21;0,0003;0,0005;0,0005;0,0004;
7;21;24;0,0003;0,0005;0,0004;0,0004;
8;24;27;0,0003;0,0005;0,0004;0,0003;
9;27;30;0,0003;0,0004;0,0004;0,0004;
10;30;33;0,0003;0,0005;0,0005;0,0003;
11;33;36;0,0003;0,0006;0,0004;0,0003;
12;36;39;0,0003;0,0005;0,0005;0,0003;
13;39;42;0,0003;0,0005;0,0005;0,0004;
14;42;45;0,0003;0,0005;0,0005;0,0003;
15;45;48;0,0003;0,0006;0,0005;0,0004;
16;48;51;0,0003;0,0005;0,0006;0,0003;
17;51;54;0,0003;0,0005;0,0005;0,0004;
18;54;57;0,0003;0,0067;0,0006;0,0004;
19;57;60;0,0003;0,0007;0,0006;0,0003;
1;3;6;0,0005;0,0004;0,0002;0,0003;
2;6;9;0,0004;0,0006;0,0002;0,0003;
3;9;12;0,0004;0,0006;0,0002;0,0003;
4;12;15;0,0004;0,0007;0,0002;0,0002;
5;15;18;0,0004;0,0006;0,0003;0,0003;
6;18;21;0,0004;0,0008;0,0003;0,0003;
7;21;24;0,0005;0,0005;0,0003;0,0002;
8;24;27;0,0002;0,0005;0,0003;0,0002;
9;27;30;0,0003;0,0004;0,0003;0,0003;
10;30;33;0,0003;0,0005;0,0003;0,0003;
11;33;36;0,0003;0,0005;0,0003;0,0003;
12;36;39;0,0003;0,0005;0,0004;0,0002;
13;39;42;0,0003;0,0005;0,0004;0,0002;
14;42;45;0,0003;0,0005;0,0003;0,0003;
15;45;48;0,0003;0,0006;0,0003;0,0003;
16;48;51;0,0003;0,0005;0,0004;0,0003;
17;51;54;0,0003;0,0005;0,0004;0,0002;
18;54;57;0,0004;0,0006;0,0003;0,0003;
19;57;60;0,0003;0,0006;0,0004;0,0003;
20;60;63;0,0003;0,0006;0,0004;0,0003;
