7;93;34;0,0003;0,0005;0,0003;0,0002;
8;31;82;0,0003;0,0005;0,0002;0,0001;
9;20;9;0,0003;0,0005;0,0002;0,0002;
10;90;96;0,0003;0,0007;0,0001;0,0002;
11;71;16;0,0003;0,0005;0,0002;0,0002;
12;19;81;0,0004;0,0007;0,0002;0,0001;
13;37;30;0,0003;0,0005;0,0002;0,0002;
14;30;78;0,0002;0,0005;0,0001;0,0002;
15;49;30;0,0002;0,0008;0,0002;0,0002;
1;35;28;0,0002;0,0001;0,0002;0,0002;
2;91;58;0,0002;0,0003;0,0002;0,0002;
3;49;78;0,0002;0,0003;0,0002;0,0002;
4;75;86;0,0002;0,0003;0,0002;0,0001;
5;19;41;0,0002;0,0004;0,0002;0,0002;
6;66;63;0,0002;0,0003;0,0002;0,0001;
7;41;16;0,0001;0,0003;0,0002;0,0002;
8;82;67;0,0002;0,0003;0,0002;0,0001;
9;80;68;0,0002;0,0005;0,0002;0,0002;
10;8;17;0,0002;0,0003;0,0002;0,0002;
11;55;65;0,0002;0,0004;0,0002;0,0002;
12;86;37;0,0001;0,0003;0,0002;0,0002;
13;25;97;0,0002;0,0004;0,0002;0,0002;
14;87;66;0,0003;0,0003;0,0003;0,0003;
15;9;12;0,0002;0,0004;0,0003;0,0003;
16;48;19;0,0002;0,0003;0,0137;0,0003;
1;19;11;0,0003;0,0003;0,0002;0,0001;
2;79;42;0,0002;0,0003;0,0002;0,0002;
3;3;29;0,0002;0,0003;0,0001;0,0002;
4;94;15;0,0003;0,0004;0,0002;0,0002;
5;28;46;0,0003;0,0004;0,0002;0,0002;
6;41;17;0,0003;0,0006;0,0002;0,0002;
7;2;44;0,0002;0,0005;0,0001;0,0002;
8;2;85;0,0003;0,0006;0,0002;0,0002;
9;45;59;0,0004;0,0003;0,0001;0,0001;
10;74;34;0,0002;0,0004;0,0002;0,0002;
11;7;90;0,0002;0,0003;0,0001;0,0002;
12;20;84;0,0001;0,0003;0,0002;0,0002;
13;86;3;0,0001;0,0003;0,0002;0,0002;
14;31;83;0,0002;0,0003;0,0002;0,0002;
15;61;56;0,0002;0,0003;0,0002;0,0002;
16;33;99;0,0002;0,0003;0,0002;0,0002;
17;5;84;0,0002;0,0003;0,0001;0,0002;
1;6;27;0,0001;0,0002;0,0003;0,0003;
2;63;75;0,0001;0,0002;0,0003;0,0003;
3;48;36;0,0001;0,0003;0,0003;0,0003;
4;49;81;0,0002;0,0003;0,0003;0,0003;
5;35;9;0,0002;0,0003;0,0003;0,0002;
6;7;25;0,0002;0,0003;0,0004;0,0003;
7;42;32;0,0002;0,0003;0,0004;0,0002;
8;7;2;0,0002;0,0004;0,0002;0,0002;
9;82;72;0,0002;0,0004;0,0002;0,0005;
10;12;80;0,0003;0,0005;0,0007;0,0004;
11;58;65;0,0003;0,0004;0,0002;0,0003;
12;97;77;0,0003;0,0004;0,0003;0,0007;
13;61;88;0,0002;0,0005;0,0004;0,0004;
14;69;91;0,0022;0,0006;0,0004;0,0003;
15;34;69;0,0003;0,0005;0,0003;0,0003;
16;3;63;0,0002;0,0005;0,0002;0,0003;
17;52;80;0,0004;0,0006;0,0003;0,0003;
18;11;20;0,0003;0,0006;0,0003;0,0002;
1;51;58;0,0003;0,0003;0,0009;0,0002;
2;12;15;0,0003;0,0005;0,0003;0,0006;
3;55;18;0,0003;0,0004;0,0006;0,002;
4;46;66;0,0004;0,0005;0,0003;0,0003;
5;87;40;0,0004;0,0005;0,0002;0,0003;
6;56;47;0,0003;0,0006;0,0002;0,0002;
7;3;63;0,0003;0,0005;0,0003;0,0002;
8;94;92;0,0003;0,0006;0,0003;0,0004;
9;99;58;0,0003;0,0007;0,0002;0,0002;
10;96;35;0,0004;0,0006;0,0002;0,0002;
11;78;57;0,0003;0,0008;0,0002;0,0002;
12;38;29;0,0003;0,0006;0,0002;0,0001;
13;5;81;0,0003;0,0005;0,0002;0,0002;
14;78;87;0,0004;0,0011;0,0002;0,0002;
15;21;77;0,0002;0,0007;0,0002;0,0002;
16;77;29;0,0003;0,0006;0,0003;0,0002;
17;91;67;0,0003;0,02;0,0001;0,0002;
18;12;50;0,0003;0,0003;0,0002;0,0001;
19;97;52;0,0003;0,0008;0,0002;0,0003;
1;98;24;0,0002;0,0002;0,0002;0,0002;
2;73;9;0,0002;0,0003;0,0002;0,0002;
3;2;62;0,0002;0,0003;0,0002;0,0002;
4;60;99;0,0002;0,0004;0,0002;0,0002;
5;86;6;0,0001;0,0003;0,0002;0,0002;
6;32;32;0,0002;0,0003;0,0002;0,0002;
7;75;95;0,0002;0,0003;0,0002;0,0001;
8;54;42;0,0002;0,0004;0,0002;0,0002;
9;32;6;0,0002;0,0003;0,0001;0,0002;
10;20;73;0,0002;0,0003;0,0002;0,0001;
11;50;30;0,0002;0,0003;0,0002;0,0002;
12;28;5;0,0002;0,0003;0,0002;0,0002;
13;91;68;0,0041;0,0003;0,0001;0,0001;
14;37;78;0,0002;0,0004;0,0002;0,0001;
15;34;43;0,0003;0,0005;0,0002;0,0002;
16;62;58;0,0002;0,0003;0,0002;0,0002;
17;13;99;0,0002;0,0004;0,0002;0,0002;
18;96;60;0,0002;0,0006;0,0002;0,0002;
19;43;48;0,0003;0,0003;0,0002;0,0002;
20;15;51;0,0002;0,0005;0,0002;0,0002;
